Zone Timestep,SURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 3:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 4:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 5:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 6:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Feb-17 12:20:00,392.6723630804182,140.20706778153524,140.20706778153524,203.55950087884395,519.840711491505
2006-Feb-17 12:30:00,310.9314671770259,133.86204406916698,133.86204406916698,163.546987147437,436.2103308250189
2006-Feb-17 12:40:00,310.58451408868876,142.1240146731909,142.1240146731909,156.39590933909878,435.60512319260476
2006-Feb-17 12:50:00,292.1869027191447,158.1342160618124,158.1342160618124,158.4048687183973,434.5645319652219
2006-Feb-17 13:00:00,290.46199978908663,176.2693686722801,166.31822257881424,166.31822257881424,433.2624730328192
2006-Feb-17 13:10:00,267.9373305330242,193.20983053960632,178.68760258808257,178.68760258808257,431.8733617698061
2006-Feb-17 13:20:00,265.784105538654,206.06895337262367,186.80261186876618,186.80261186876618,430.5715599608982
2006-Feb-17 13:30:00,243.70334157307198,216.74255060347417,203.74294711694637,203.74294711694637,429.53082324642094
2006-Feb-17 13:40:00,318.99004875857577,250.3994043385049,202.1778913969844,202.1778913969844,507.9122880337711
2006-Feb-17 13:50:00,394.41798157896505,299.23203579067786,204.5852154537735,204.5852154537735,584.456261561856
2006-Feb-17 14:00:00,467.704486916339,358.5989449234481,204.95661000236933,204.95661000236933,658.6809210206671
2006-Feb-17 14:10:00,519.5292281635466,419.17870095685277,212.5627196834606,212.5627196834606,730.1126098765333
2006-Feb-17 14:20:00,569.9059260120957,486.79468274446987,219.87743271613664,219.87743271613664,798.2873474642086
2006-Feb-17 14:30:00,636.4094976635581,575.4039268614202,223.48416694291933,223.48416694291933,862.752311862239
2006-Feb-17 14:40:00,631.8029892715289,608.5536527924668,208.06266534887448,208.06266534887448,844.6964890241591
2006-Feb-17 14:50:00,623.689638023165,641.0351859610951,190.86689626045717,190.86689626045717,823.2475921853164
2006-Feb-17 15:00:00,622.2309846561366,683.5689996384922,173.519491408841,173.519491408841,798.1343716952925
2006-Feb-17 15:10:00,608.205084596581,716.0062307845492,152.03276869168513,152.03276869168513,769.0974646068826
2006-Feb-17 15:20:00,586.4814463759603,740.2839936216961,133.66602994227907,133.66602994227907,735.8902550776533
2006-Feb-17 15:30:00,555.6949106280288,753.9398202945542,112.12276592413366,112.12276592413366,698.2797004594161
2006-Feb-17 15:40:00,513.8130337898,737.4802390985878,108.27128477744868,108.27128477744868,624.7697802664082
2006-Feb-17 15:50:00,468.5004894368372,707.683492126786,105.92353268057809,105.92353268057809,556.0289509350271
2006-Feb-17 16:00:00,425.09712411756567,669.2996674607573,108.60233335834235,108.60233335834235,492.5120075534528
2006-Feb-17 16:10:00,371.2616033204426,604.9781413466912,108.2976374751421,108.2976374751421,434.6520771393016
2006-Feb-17 16:20:00,331.52438981232365,553.6966469498492,110.95426143943027,110.95426143943027,382.85929356163695
2006-Feb-17 16:30:00,276.2856917046188,463.035230197532,111.5881862153002,111.5881862153002,337.51953950215847
2006-Feb-17 16:40:00,239.63967305024678,415.1868186335702,100.9735995615157,100.9735995615157,288.3807268238163
2006-Feb-17 16:50:00,204.41617627637277,364.29048877569653,90.49929484829826,90.49929484829826,242.46921999083492
2006-Feb-17 17:00:00,158.40951274420155,281.7817701881691,79.15655150620096,79.15655150620096,199.9411535803154
2006-Feb-17 17:10:00,126.94471347980173,225.90966624522432,68.92258250268407,68.92258250268407,160.9394177794578
2006-Feb-17 17:20:00,87.0682232583119,143.03223510520172,57.222377345960716,57.222377345960716,125.59322137870193
2006-Feb-17 17:30:00,53.98662901581439,68.69555696793459,46.7263563111039,46.7263563111039,94.01769407374036
2006-Feb-17 17:40:00,46.14404820697155,59.86075110341312,39.929882090089706,39.929882090089706,79.96604930210887
2006-Feb-17 17:50:00,38.43516250990268,51.14935118028294,33.13433748857548,33.13433748857548,66.06297657377253
2006-Feb-17 18:00:00,30.890291283740577,42.706259072548114,26.343965259521568,26.343965259521568,52.312097965247794
2006-Feb-17 18:10:00,23.56623662671465,34.79552904338777,19.566620888149203,19.566620888149203,38.716449185225976
2006-Feb-17 18:20:00,15.223935905721689,22.536406426881868,12.821564151198295,12.821564151198295,25.278470606179326
2006-Feb-17 18:30:00,6.598579301140411,8.009632963934322,6.165216136343116,6.165216136343116,12.0
2006-Feb-17 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-17 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 07:10:00,48.6312408450509,12.714464433000632,12.714464433000632,175.75452044473712,23.91932854213288
2006-Feb-18 07:20:00,70.13801029169557,17.305241974116324,17.305241974116324,240.63643911104114,36.24998057098752
2006-Feb-18 07:30:00,91.67218805183127,21.77899329414726,21.77899329414726,298.0772229506323,51.07741807780247
2006-Feb-18 07:40:00,120.89760897933553,28.49913874997938,28.49913874997938,372.09292046218786,77.50578461667294
2006-Feb-18 07:50:00,160.60098000870096,38.38352503907416,38.38352503907416,465.45007709206914,110.01560524523916
2006-Feb-18 08:00:00,197.315562750282,46.29048364146003,46.29048364146003,542.8764676541016,148.48554327934053
2006-Feb-18 08:10:00,236.70880503260344,54.603510075265056,54.603510075265056,618.3028572068162,192.77127062476853
2006-Feb-18 08:20:00,278.44442507987713,63.280663610613686,63.280663610613686,690.5151465145505,242.70588952444928
2006-Feb-18 08:30:00,322.88929526990995,72.36489303362781,72.36489303362781,760.237560072553,298.10041915721655
2006-Feb-18 08:40:00,347.2914083033301,75.01198777796218,75.01198777796218,779.1866579012554,335.4287373433024
2006-Feb-18 08:50:00,372.53238288851634,77.85184214368083,77.85184214368083,795.5374435878736,375.0388434327628
2006-Feb-18 09:00:00,399.43152750708055,85.25060557096674,85.25060557096674,805.6855495177009,416.7810977534456
2006-Feb-18 09:10:00,426.580397131056,88.3656164106948,88.3656164106948,817.8464307297344,460.4965030524028
2006-Feb-18 09:20:00,454.4643841704863,91.6521917336026,91.6521917336026,827.0225699732463,506.0171455383456
2006-Feb-18 09:30:00,479.0762374895059,100.8743611049687,100.8743611049687,820.7542139077813,553.166662720607
2006-Feb-18 09:40:00,462.531627759683,105.19574550202304,105.19574550202304,741.4948906592056,539.1049079056525
2006-Feb-18 09:50:00,436.25347958173535,117.30261963915875,117.30261963915875,647.9783118856225,515.8386013792879
2006-Feb-18 10:00:00,392.1005450735132,124.52857327834869,124.52857327834869,539.7123537979456,483.83855787339957
2006-Feb-18 10:10:00,334.45634997474207,132.02254798609658,132.02254798609658,424.291851613327,443.60737147905525
2006-Feb-18 10:20:00,276.2937763205244,141.70386436945017,141.70386436945017,321.83333827762084,395.6777839504432
2006-Feb-18 10:30:00,212.17752536825404,148.61945350400373,148.61945350400373,226.96145558282888,340.61096805901377
2006-Feb-18 10:40:00,291.98058613571334,154.62487690436777,154.62487690436777,311.0366899676386,424.35584580089073
2006-Feb-18 10:50:00,373.45965037352875,157.599069286565,157.599069286565,382.9626488473312,513.0965657263785
2006-Feb-18 11:00:00,461.98242608966626,163.30511832245176,163.30511832245176,447.2615916225863,606.2750272291053
2006-Feb-18 11:10:00,530.0883328950162,170.54023078506614,170.54023078506614,479.65989690687223,703.3153468584401
2006-Feb-18 11:20:00,608.8317997023001,177.66421576700895,177.66421576700895,509.5702865250626,803.6256681594346
2006-Feb-18 11:30:00,679.8367651275928,184.9835171861665,184.9835171861665,522.1087248090221,906.600018330252
2006-Feb-18 11:40:00,627.0329527574265,175.76386472008434,175.76386472008434,443.55318433309725,835.2918960866596
2006-Feb-18 11:50:00,572.5774837828361,166.34405707271833,166.34405707271833,372.17560069525433,760.4649533366111
2006-Feb-18 12:00:00,506.7728926729596,159.30513902695023,159.30513902695023,305.60669809140796,682.5960739241452
2006-Feb-18 12:10:00,449.63730250354183,150.00031506073512,150.00031506073512,250.6991704863968,602.1717861582024
2006-Feb-18 12:20:00,391.56047343849684,140.60573024296858,140.60573024296858,203.79094355640396,519.6867064973005
2006-Feb-18 12:30:00,309.77970804041985,134.3392976251971,134.3392976251971,163.8395636049674,435.64196170130367
2006-Feb-18 12:40:00,309.49586390854097,142.53143209246625,142.53143209246625,156.70650245871752,435.2915165186738
2006-Feb-18 12:50:00,291.44059456331655,158.60746274121772,158.60746274121772,158.84577457771655,434.511858109836
2006-Feb-18 13:00:00,289.8062187744465,176.69707371479635,166.7390348880108,166.7390348880108,433.47426686282586
2006-Feb-18 13:10:00,267.62505186855344,193.66639048619055,179.1607632979992,179.1607632979992,432.3505158945646
2006-Feb-18 13:20:00,265.56544808865095,206.5217081537009,187.2369496766923,187.2369496766923,431.3123263558549
2006-Feb-18 13:30:00,243.88043673304733,217.27638488608548,204.24771376995488,204.24771376995488,430.53082324642094
2006-Feb-18 13:40:00,343.0228385008558,253.9899239910353,190.6766445851888,190.6766445851888,511.84405978081514
2006-Feb-18 13:50:00,418.99289516360864,301.8624362661403,183.80142992316607,183.80142992316607,590.6622071690251
2006-Feb-18 14:00:00,496.6581915726376,366.822395161532,180.85456444366503,180.85456444366503,666.3282828407964
2006-Feb-18 14:10:00,549.9834460352713,431.11864233209957,181.48752354216865,181.48752354216865,738.1964186208637
2006-Feb-18 14:20:00,600.9079823399339,503.2263047344365,181.36686620104064,181.36686620104064,805.6339190170805
2006-Feb-18 14:30:00,659.2230437742398,591.197650165213,180.29353599441782,180.29353599441782,868.0232831205946
2006-Feb-18 14:40:00,648.9685871746599,625.16721765619,169.67176470154462,169.67176470154462,846.6978207219901
2006-Feb-18 14:50:00,636.5279965461366,657.894221744408,158.2490277029051,158.2490277029051,822.9634845196304
2006-Feb-18 15:00:00,618.6201372484014,684.7605276260101,151.68004201281727,151.68004201281727,796.7106414088483
2006-Feb-18 15:10:00,603.2860871672054,715.2246667625353,138.01647167353735,138.01647167353735,767.8367802309876
2006-Feb-18 15:20:00,578.2205848634734,732.2979280087458,129.19290575213535,129.19290575213535,736.2468807047388
2006-Feb-18 15:30:00,558.4206641631009,757.8800716911834,113.1484499301016,113.1484499301016,701.8537633361872
2006-Feb-18 15:40:00,538.5071015380745,776.8560942675421,109.36273823797742,109.36273823797742,664.9056241199557
2006-Feb-18 15:50:00,518.399215025397,793.5997203394504,105.49380590663088,105.49380590663088,627.5521544256744
2006-Feb-18 16:00:00,498.14489765986696,808.1411935604947,101.54658132536927,101.54658132536927,589.9021881600993
2006-Feb-18 16:10:00,477.7920368381287,820.5208708795489,97.52551611897098,97.52551611897098,552.0634590943846
2006-Feb-18 16:20:00,457.38839718619107,830.790386728826,93.43420550878652,93.43420550878652,514.1423247144459
2006-Feb-18 16:30:00,436.98151542978843,839.0143976276221,89.27487343477608,89.27487343477608,476.24349599497583
2006-Feb-18 16:40:00,407.0949116528426,826.2548791224145,82.87707990699545,82.87707990699545,428.2384059303559
2006-Feb-18 16:50:00,380.7809506746406,824.3809908950388,71.60204351524976,71.60204351524976,381.74658292979694
2006-Feb-18 17:00:00,352.0737980641321,806.5010220825902,65.57465661612527,65.57465661612527,336.91556696015147
2006-Feb-18 17:10:00,324.16818997995074,786.1559274484437,59.63427802206902,59.63427802206902,293.88521544337664
2006-Feb-18 17:20:00,297.13007745203765,763.5612175461372,53.790882945171944,53.790882945171944,252.78732738345988
2006-Feb-18 17:30:00,271.18093131590643,739.3843350001332,48.07536501344732,48.07536501344732,213.7452916478955
2006-Feb-18 17:40:00,221.60661236108822,637.0564608517752,40.34508276616995,40.34508276616995,159.4652732436236
2006-Feb-18 17:50:00,175.78362285447798,537.3866881011954,30.98691573895978,30.98691573895978,113.54243227470455
2006-Feb-18 18:00:00,134.64438970363432,432.6681920424466,24.984837398365915,24.984837398365915,76.1805105451883
2006-Feb-18 18:10:00,98.13602226686316,329.3967306995624,19.73992636183,19.73992636183,47.55026666896144
2006-Feb-18 18:20:00,54.15670954839257,183.49331471143407,13.847987872657175,13.847987872657175,27.78897159758714
2006-Feb-18 18:30:00,10.962318036793025,19.420793764476635,8.45275707293571,8.45275707293571,17.0
2006-Feb-18 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-18 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Feb-19 07:10:00,9.369050094052406,7.704691681332243,7.704691681332243,15.214015639509155,15.333333333333336
2006-Feb-19 07:20:00,9.94684622281063,9.94684622281063,9.94684622281063,9.94684622281063,19.166666666666668
2006-Feb-19 07:30:00,11.895258917696058,11.895258917696058,11.895258917696058,11.895258917696058,23.0
2006-Feb-19 07:40:00,21.903228873300325,21.194654993487156,21.194654993487156,23.850245230938828,41.00346788904413
2006-Feb-19 07:50:00,32.969317847397335,30.140905035138726,30.140905035138726,40.03550736646915,59.202914580863194
2006-Feb-19 08:00:00,43.93103668112347,39.05263049461826,39.05263049461826,55.08598769629852,77.59492731984737
2006-Feb-19 08:10:00,54.85728458127671,47.94355137237905,47.94355137237905,69.31901042795918,96.17535589863961
2006-Feb-19 08:20:00,65.91904619113589,56.75315749851437,56.75315749851437,83.42691931366512,114.9393252401527
2006-Feb-19 08:30:00,76.87734199087083,65.61657208304678,65.61657208304678,96.47618507034497,133.88125005651779
2006-Feb-19 08:40:00,87.6435540745965,74.6976373569994,74.6976373569994,108.0984503922545,152.9985655117567
2006-Feb-19 08:50:00,98.41928109856279,83.74307741115942,83.74307741115942,119.38808639509337,172.1508715848509
2006-Feb-19 09:00:00,109.2140735157221,92.7513063107263,92.7513063107263,130.3776679847292,191.335398669838
2006-Feb-19 09:10:00,120.03469856443756,101.72024108807608,101.72024108807608,141.08595958793177,210.54922714145093
2006-Feb-19 09:20:00,130.88604530346635,110.64743171075546,110.64743171075546,151.52212091456562,229.7892952288093
2006-Feb-19 09:30:00,141.77171079154243,119.53013110607651,119.53013110607651,161.68837949901638,249.0524073241017
2006-Feb-19 09:40:00,150.6107989652785,125.50908927830604,125.50908927830604,170.1236098731771,263.9656716422025
2006-Feb-19 09:50:00,159.65948592945074,131.4801565500933,131.4801565500933,178.35275395101215,279.1867844295125
2006-Feb-19 10:00:00,182.22911347018342,135.33708462748868,135.33708462748868,208.0798832910316,294.6935370372635
2006-Feb-19 10:10:00,192.07968070759577,140.84273024477886,140.84273024477886,214.86267735724132,310.462561502484
2006-Feb-19 10:20:00,202.09479920202676,146.3056751914497,146.3056751914497,221.12862675840026,326.469402448773
2006-Feb-19 10:30:00,212.25832796916424,151.7245987180439,151.7245987180439,226.81802822919258,342.68859217663066
2006-Feb-19 10:40:00,292.6393086296875,155.545172884151,155.545172884151,312.37544825760693,426.4034014957408
2006-Feb-19 10:50:00,374.5425576769828,156.3594130275134,156.3594130275134,385.0703960645302,515.5407927482357
2006-Feb-19 11:00:00,463.63244891217636,160.04607184870503,160.04607184870503,449.7709730126231,609.4980986465731
2006-Feb-19 11:10:00,532.5357174463805,165.3072150334359,165.3072150334359,482.02006108526103,707.6533860348472
2006-Feb-19 11:20:00,613.2812594502882,170.12917794201562,170.12917794201562,512.2216832692336,809.3674111416535
2006-Feb-19 11:30:00,685.2012076224323,175.55401654615974,175.55401654615974,523.6025570587058,913.9856255249267
2006-Feb-19 11:40:00,691.5224179150924,168.09809602380602,168.09809602380602,479.5690694825356,927.2381906351403
2006-Feb-19 11:50:00,691.2288024692639,165.62177759001952,165.62177759001952,432.7906296140056,939.7986351098768
